"","precinct","office","party_detailed","party_simplified","votes","county_name","county_fips","jurisdiction_name","candidate","year","stage","state","special","writein","date"
"5646","Concord-21","US PRESIDENT","OTHER","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5647","Concord-21","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5648","Concord-21","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5649","Concord-21","US PRESIDENT","WE THE PEOPLE","OTHER",7,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5650","Concord-21","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5651","Concord-21","US PRESIDENT","OTHER","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5652","Concord-21","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5653","Concord-21","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5654","Concord-22","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5655","Concord-22","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5656","Concord-22","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",3,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5657","Concord-22","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5658","Concord-22","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5659","Concord-22","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5660","Concord-22","US PRESIDENT","REPUBLICAN","REPUBLICAN",251,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5661","Concord-22","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5662","Concord-22","US PRESIDENT","DEMOCRAT","DEMOCRAT",130,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5663","Concord-22","US PRESIDENT","OTHER","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5664","Concord-22","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5665","Concord-22","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5666","Concord-22","US PRESIDENT","WE THE PEOPLE","OTHER",1,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5667","Concord-22","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5668","Concord-22","US PRESIDENT","OTHER","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5669","Concord-22","US PRESIDENT","INDEPENDENT","OTHER",1,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5670","Concord-22","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5671","Concord-23","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5672","Concord-23","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5673","Concord-23","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",2,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5674","Concord-23","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5675","Concord-23","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5676","Concord-23","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5677","Concord-23","US PRESIDENT","REPUBLICAN","REPUBLICAN",300,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5678","Concord-23","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5679","Concord-23","US PRESIDENT","DEMOCRAT","DEMOCRAT",216,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5680","Concord-23","US PRESIDENT","OTHER","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5681","Concord-23","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5682","Concord-23","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",1,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5683","Concord-23","US PRESIDENT","WE THE PEOPLE","OTHER",1,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5684","Concord-23","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5685","Concord-23","US PRESIDENT","OTHER","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5686","Concord-23","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5687","Concord-23","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5688","Concord-24","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5689","Concord-24","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5690","Concord-24","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",8,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5691","Concord-24","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5692","Concord-24","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5693","Concord-24","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5694","Concord-24","US PRESIDENT","REPUBLICAN","REPUBLICAN",380,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5695","Concord-24","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5696","Concord-24","US PRESIDENT","DEMOCRAT","DEMOCRAT",196,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5697","Concord-24","US PRESIDENT","OTHER","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5698","Concord-24","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5699","Concord-24","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",2,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5700","Concord-24","US PRESIDENT","WE THE PEOPLE","OTHER",7,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5701","Concord-24","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5702","Concord-24","US PRESIDENT","OTHER","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5703","Concord-24","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5704","Concord-24","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5705","Concord-25","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5706","Concord-25","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5707","Concord-25","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",1,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5708","Concord-25","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5709","Concord-25","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5710","Concord-25","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5711","Concord-25","US PRESIDENT","REPUBLICAN","REPUBLICAN",193,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5712","Concord-25","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5713","Concord-25","US PRESIDENT","DEMOCRAT","DEMOCRAT",197,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5714","Concord-25","US PRESIDENT","OTHER","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5715","Concord-25","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5716","Concord-25","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5717","Concord-25","US PRESIDENT","WE THE PEOPLE","OTHER",1,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5718","Concord-25","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5719","Concord-25","US PRESIDENT","OTHER","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5720","Concord-25","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5721","Concord-25","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5722","Concord-26","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5723","Concord-26","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5724","Concord-26","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",3,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5725","Concord-26","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5726","Concord-26","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5727","Concord-26","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5728","Concord-26","US PRESIDENT","REPUBLICAN","REPUBLICAN",352,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5729","Concord-26","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5730","Concord-26","US PRESIDENT","DEMOCRAT","DEMOCRAT",162,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5731","Concord-26","US PRESIDENT","OTHER","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5732","Concord-26","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5733","Concord-26","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",1,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5734","Concord-26","US PRESIDENT","WE THE PEOPLE","OTHER",2,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5735","Concord-26","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5736","Concord-26","US PRESIDENT","OTHER","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5737","Concord-26","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5738","Concord-26","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5739","Concord-27","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5740","Concord-27","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5741","Concord-27","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",3,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5742","Concord-27","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5743","Concord-27","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5744","Concord-27","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5745","Concord-27","US PRESIDENT","REPUBLICAN","REPUBLICAN",470,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5746","Concord-27","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5747","Concord-27","US PRESIDENT","DEMOCRAT","DEMOCRAT",258,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5748","Concord-27","US PRESIDENT","OTHER","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5749","Concord-27","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","PAIJ BORING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5750","Concord-27","US PRESIDENT","AMERICAN SOLIDARITY","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","PETER SONSKI",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5751","Concord-27","US PRESIDENT","WE THE PEOPLE","OTHER",5,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","ROBERT F KENNEDY",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5752","Concord-27","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","SHONDRA IRVING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5753","Concord-27","US PRESIDENT","OTHER","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","SUSAN MAUDE BUCHSER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5754","Concord-27","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","TOM HOEFLING",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5755","Concord-27","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","WILLIAM CODY NALBACH",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5756","Concord-28","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","ANDRÉ RAMON MCNEIL SR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5757","Concord-28","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CAROL ASHER",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5758","Concord-28","US PRESIDENT","LIBERTARIAN","LIBERTARIAN",5,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CHASE OLIVER",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5759","Concord-28","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CHERUNDA LYNN FOX",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5760","Concord-28","US PRESIDENT","PARTY FOR SOCIALISM AND LIBERATION","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CLAUDIA DE LA CRUZ",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5761","Concord-28","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","CORNEL WEST",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5762","Concord-28","US PRESIDENT","REPUBLICAN","REPUBLICAN",569,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","DONALD J TRUMP",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5763","Concord-28","US PRESIDENT","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","DOUG JENKINS",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
"5764","Concord-28","US PRESIDENT","DEMOCRAT","DEMOCRAT",211,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","KAMALA D HARRIS",2024,"GEN","INDIANA",FALSE,FALSE,2024-11-05
"5765","Concord-28","US PRESIDENT","OTHER","OTHER",0,"NORTHRIDGE COUNTY",18289,"NORTHRIDGE COUNTY","NALA BAOZUN SCOTT JOHNSON JR",2024,"GEN","INDIANA",FALSE,TRUE,2024-11-05
